,BoundingBox_Width,BoundingBox_Height,BoundingBox_Left,BoundingBox_Top,AgeRange_Low,AgeRange_High,Smile_Value,Smile_Confidence,Eyeglasses_Value,Eyeglasses_Confidence,Sunglasses_Value,Sunglasses_Confidence,Gender_Value,Gender_Confidence,Beard_Value,Beard_Confidence,Mustache_Value,Mustache_Confidence,EyesOpen_Value,EyesOpen_Confidence,MouthOpen_Value,MouthOpen_Confidence,Emotions_HAPPY_Confidence,Emotions_CALM_Confidence,Emotions_CONFUSED_Confidence,Emotions_SURPRISED_Confidence,Emotions_DISGUSTED_Confidence,Emotions_SAD_Confidence,Emotions_ANGRY_Confidence,Emotions_FEAR_Confidence,Landmarks_eyeLeft_X,Landmarks_eyeLeft_Y,Landmarks_eyeRight_X,Landmarks_eyeRight_Y,Landmarks_mouthLeft_X,Landmarks_mouthLeft_Y,Landmarks_mouthRight_X,Landmarks_mouthRight_Y,Landmarks_nose_X,Landmarks_nose_Y,Landmarks_leftEyeBrowLeft_X,Landmarks_leftEyeBrowLeft_Y,Landmarks_leftEyeBrowRight_X,Landmarks_leftEyeBrowRight_Y,Landmarks_leftEyeBrowUp_X,Landmarks_leftEyeBrowUp_Y,Landmarks_rightEyeBrowLeft_X,Landmarks_rightEyeBrowLeft_Y,Landmarks_rightEyeBrowRight_X,Landmarks_rightEyeBrowRight_Y,Landmarks_rightEyeBrowUp_X,Landmarks_rightEyeBrowUp_Y,Landmarks_leftEyeLeft_X,Landmarks_leftEyeLeft_Y,Landmarks_leftEyeRight_X,Landmarks_leftEyeRight_Y,Landmarks_leftEyeUp_X,Landmarks_leftEyeUp_Y,Landmarks_leftEyeDown_X,Landmarks_leftEyeDown_Y,Landmarks_rightEyeLeft_X,Landmarks_rightEyeLeft_Y,Landmarks_rightEyeRight_X,Landmarks_rightEyeRight_Y,Landmarks_rightEyeUp_X,Landmarks_rightEyeUp_Y,Landmarks_rightEyeDown_X,Landmarks_rightEyeDown_Y,Landmarks_noseLeft_X,Landmarks_noseLeft_Y,Landmarks_noseRight_X,Landmarks_noseRight_Y,Landmarks_mouthUp_X,Landmarks_mouthUp_Y,Landmarks_mouthDown_X,Landmarks_mouthDown_Y,Landmarks_leftPupil_X,Landmarks_leftPupil_Y,Landmarks_rightPupil_X,Landmarks_rightPupil_Y,Landmarks_upperJawlineLeft_X,Landmarks_upperJawlineLeft_Y,Landmarks_midJawlineLeft_X,Landmarks_midJawlineLeft_Y,Landmarks_chinBottom_X,Landmarks_chinBottom_Y,Landmarks_midJawlineRight_X,Landmarks_midJawlineRight_Y,Landmarks_upperJawlineRight_X,Landmarks_upperJawlineRight_Y,Pose_Roll,Pose_Yaw,Pose_Pitch,Quality_Brightness,Quality_Sharpness,Confidence,FaceOccluded_Value,FaceOccluded_Confidence,EyeDirection_Yaw,EyeDirection_Pitch,EyeDirection_Confidence
439.jpg,0.5306065678596497,0.7328970432281494,0.2553282380104065,0.19195857644081116,23,31,True,99.98445129394531,False,99.96298217773438,False,99.99935150146484,Female,99.9837875366211,False,99.48692321777344,False,99.99727630615234,True,98.68922424316406,True,99.36298370361328,100.0,5.9604644775390625e-05,8.940696716308594e-05,1.4901161193847656e-05,0.0,0.0,1.1920928955078125e-05,0.0,0.3801608681678772,0.4718036651611328,0.6224722266197205,0.47536009550094604,0.397076278924942,0.7196841239929199,0.5999546647071838,0.7229418754577637,0.48909521102905273,0.6242008209228516,0.29400718212127686,0.40676528215408325,0.42784056067466736,0.4049167037010193,0.3599092960357666,0.3876025676727295,0.5658301711082458,0.40665769577026367,0.7138150930404663,0.41232576966285706,0.6378548741340637,0.3911527395248413,0.3382238745689392,0.467700332403183,0.4278287887573242,0.47472596168518066,0.3789821267127991,0.46018290519714355,0.38080883026123047,0.4828333556652069,0.5739447474479675,0.47679710388183594,0.6662129163742065,0.4724343717098236,0.622006893157959,0.4636577069759369,0.6206732988357544,0.4863288402557373,0.4493003785610199,0.6397232413291931,0.5386368632316589,0.6409821510314941,0.4925214648246765,0.7007591128349304,0.4930119514465332,0.7729761004447937,0.3801608681678772,0.4718036651611328,0.6224722266197205,0.47536009550094604,0.25256410241127014,0.4457574188709259,0.2977622151374817,0.7182430028915405,0.49633142352104187,0.8935215473175049,0.7239209413528442,0.7237222790718079,0.7780552506446838,0.45239031314849854,-0.2241106480360031,-2.3638110160827637,-3.0876240730285645,85.38981628417969,94.08262634277344,99.99991607666016,False,99.9309310913086,-1.4822816848754883,-4.274731636047363,99.99181365966797
377.jpg,0.5701042413711548,0.797306478023529,0.16366052627563477,0.1454196572303772,40,48,True,99.84707641601562,False,99.99944305419922,False,100.0,Male,99.99993896484375,False,73.68727111816406,False,98.66197967529297,True,97.92755126953125,True,99.89990997314453,93.1640625,0.6214141845703125,0.011336803436279297,0.004351139068603516,6.556510925292969e-05,0.002396106719970703,0.0019729137420654297,0.0,0.3716883063316345,0.4624806344509125,0.6197039484977722,0.4641289710998535,0.393624871969223,0.7273188829421997,0.6002623438835144,0.727669894695282,0.5455704927444458,0.5910396575927734,0.2606390714645386,0.4048841595649719,0.43984082341194153,0.37905487418174744,0.35871198773384094,0.36696770787239075,0.5820419192314148,0.380560040473938,0.6919847726821899,0.4076952338218689,0.6450110077857971,0.36960169672966003,0.32076582312583923,0.4626953899860382,0.4200088679790497,0.46505922079086304,0.37320128083229065,0.44838470220565796,0.3725760579109192,0.4741251468658447,0.5698204636573792,0.4661831557750702,0.6568089127540588,0.4645797610282898,0.6222571730613708,0.4500730633735657,0.6181531548500061,0.4754352569580078,0.4671678841114044,0.6278836131095886,0.5589590668678284,0.628167986869812,0.5176001787185669,0.6896330118179321,0.5104991793632507,0.771007776260376,0.3716883063316345,0.4624806344509125,0.6197039484977722,0.4641289710998535,0.14631058275699615,0.48486992716789246,0.20666106045246124,0.7692294120788574,0.48842522501945496,0.913446843624115,0.6458932757377625,0.771080732345581,0.6876839995384216,0.488683819770813,2.3841712474823,14.71456527709961,8.177628517150879,52.26340866088867,97.45164489746094,99.99908447265625,False,99.86592102050781,2.6153688430786133,2.912024974822998,99.98704528808594
411.jpg,0.5586493611335754,0.8151880502700806,0.1566569209098816,0.13098657131195068,25,33,True,58.458316802978516,False,99.96883392333984,False,99.99999237060547,Male,88.22938537597656,False,89.94461059570312,False,99.97532653808594,True,98.0765380859375,False,99.70619201660156,98.046875,0.208282470703125,0.015568733215332031,0.0,4.172325134277344e-05,0.0008821487426757812,0.00015497207641601562,0.0,0.38209405541419983,0.4659312665462494,0.6165981292724609,0.47328057885169983,0.41081464290618896,0.736065685749054,0.6055644154548645,0.740908145904541,0.5677737593650818,0.5930055379867554,0.26931920647621155,0.40828055143356323,0.45072802901268005,0.3809787333011627,0.37018218636512756,0.3684564232826233,0.585967481136322,0.38552728295326233,0.678792417049408,0.42041027545928955,0.6424960494041443,0.3771338164806366,0.33147892355918884,0.4661972224712372,0.4278159737586975,0.46972841024398804,0.383991539478302,0.45143792033195496,0.3832220733165741,0.47783786058425903,0.5696164965629578,0.4742930233478546,0.6498062610626221,0.4753890931606293,0.6197955012321472,0.45870262384414673,0.6156834363937378,0.48454549908638,0.48277410864830017,0.6326769590377808,0.5701817274093628,0.6345934271812439,0.5337787866592407,0.6954870820045471,0.5264639258384705,0.778436541557312,0.38209405541419983,0.4659312665462494,0.6165981292724609,0.47328057885169983,0.1415315419435501,0.4961067736148834,0.20702771842479706,0.7829576730728149,0.5003885626792908,0.9244976043701172,0.626304566860199,0.792660653591156,0.6570367217063904,0.5109353065490723,3.076808214187622,19.348655700683594,6.410893440246582,86.95833587646484,89.85481262207031,99.99921417236328,False,99.92337036132812,-4.639271259307861,3.9499058723449707,99.98797607421875
405.jpg,0.6091548800468445,0.8390527963638306,0.25964027643203735,0.11982070654630661,34,42,False,64.60092163085938,False,99.99807739257812,False,100.0,Male,99.99906158447266,True,83.96910095214844,False,99.77434539794922,True,98.61450958251953,False,99.04176330566406,13.21707534790039,50.26041793823242,0.7610321044921875,0.0002384185791015625,0.029158592224121094,0.05707740783691406,2.44598388671875,0.0004112720489501953,0.36813458800315857,0.4645439684391022,0.6192775368690491,0.47465887665748596,0.3904872238636017,0.7391332387924194,0.5999722480773926,0.7485833168029785,0.44325196743011475,0.6330763697624207,0.293006032705307,0.3908216953277588,0.40289491415023804,0.39131033420562744,0.3394272029399872,0.3711857497692108,0.5465274453163147,0.3956526517868042,0.7298106551170349,0.40657782554626465,0.6289559602737427,0.3804658055305481,0.32990938425064087,0.4591433107852936,0.418208509683609,0.4687168300151825,0.36465567350387573,0.4515872299671173,0.369133323431015,0.47635963559150696,0.5697904825210571,0.4745619297027588,0.6704296469688416,0.4725128412246704,0.6168044209480286,0.46130087971687317,0.6179989576339722,0.4862951934337616,0.4275406002998352,0.6492306590080261,0.5207100510597229,0.6526533961296082,0.4700491726398468,0.7173019647598267,0.4778051972389221,0.7965991497039795,0.36813458800315857,0.4645439684391022,0.6192775368690491,0.47465887665748596,0.2996046543121338,0.43572139739990234,0.3422040045261383,0.7350544333457947,0.5011438727378845,0.929562509059906,0.7881303429603577,0.7505330443382263,0.8480113744735718,0.45405104756355286,-1.6117658615112305,-16.09718894958496,0.2921578884124756,91.12382507324219,95.51618957519531,99.99976348876953,False,99.93057250976562,-5.73544979095459,-0.7412153482437134,99.99134063720703
363.jpg,0.5854148268699646,0.8032922744750977,0.27285462617874146,0.13259540498256683,29,37,False,80.19010925292969,True,100.0,True,74.65323638916016,Male,99.99976348876953,False,99.82869720458984,False,99.9132308959961,True,98.76719665527344,False,86.72077941894531,30.813800811767578,24.52392578125,0.1247406005859375,0.0023245811462402344,0.0009655952453613281,0.13170242309570312,0.001990795135498047,0.0,0.384035587310791,0.4593953788280487,0.6206241846084595,0.45849159359931946,0.3978878855705261,0.7415139079093933,0.5943467617034912,0.7416630387306213,0.43572258949279785,0.6008183360099792,0.31806454062461853,0.39715704321861267,0.4118408262729645,0.3731815218925476,0.35448968410491943,0.36037302017211914,0.54842609167099,0.37177401781082153,0.7316766381263733,0.39521080255508423,0.6296406388282776,0.35818129777908325,0.3494875133037567,0.45899859070777893,0.43089523911476135,0.4616656005382538,0.37991243600845337,0.44470617175102234,0.38439226150512695,0.4712470769882202,0.5739720463752747,0.4609487056732178,0.6709499359130859,0.4581041932106018,0.6179303526878357,0.4436647295951843,0.6191266179084778,0.4706577956676483,0.4299074113368988,0.6345245838165283,0.5184004902839661,0.634550154209137,0.4675886034965515,0.700278639793396,0.47548845410346985,0.7851294279098511,0.384035587310791,0.4593953788280487,0.6206241846084595,0.45849159359931946,0.3389831781387329,0.4765070378780365,0.37181976437568665,0.7738506197929382,0.5021655559539795,0.9318638443946838,0.7965996861457825,0.7736024856567383,0.860342264175415,0.4738887846469879,-0.6018061637878418,-20.15967559814453,1.3429745435714722,64.45970153808594,95.51618957519531,99.99984741210938,True,99.99126434326172,-10.325305938720703,2.690429925918579,0.024957923218607903
559.jpg,0.5386775135993958,0.7606569528579712,0.3289772868156433,0.13527929782867432,20,28,False,96.57059478759766,False,99.99124145507812,False,99.99949645996094,Female,99.9487075805664,False,99.86579895019531,False,99.99993896484375,True,97.56160736083984,False,94.40445709228516,2.5533041954040527,85.6298828125,0.07276535034179688,0.04407763481140137,0.008726119995117188,0.07138252258300781,0.6744384765625,0.0004172325134277344,0.39470812678337097,0.45807668566703796,0.5844874382019043,0.4735125005245209,0.4369142949581146,0.727349042892456,0.5948740839958191,0.7424386143684387,0.40639612078666687,0.6368356943130493,0.3530224561691284,0.3841857612133026,0.3945772349834442,0.39549678564071655,0.35515692830085754,0.3733261823654175,0.5050758123397827,0.4011850655078888,0.6872990727424622,0.40683913230895996,0.578062117099762,0.38566967844963074,0.3727157413959503,0.45118528604507446,0.43348199129104614,0.46383512020111084,0.38776683807373047,0.4466824233531952,0.3962094187736511,0.469941645860672,0.5483183860778809,0.47259417176246643,0.6319420337677002,0.471024751663208,0.5792323350906372,0.4612014889717102,0.5853023529052734,0.4849066734313965,0.4320827126502991,0.6426214575767517,0.5045708417892456,0.6471643447875977,0.4656325578689575,0.7098181843757629,0.4866528809070587,0.7841416001319885,0.39470812678337097,0.45807668566703796,0.5844874382019043,0.4735125005245209,0.4319695234298706,0.4159964621067047,0.47482550144195557,0.7020519375801086,0.5407968163490295,0.9041688442230225,0.8233087062835693,0.721610426902771,0.8557004332542419,0.4404144883155823,-4.979621887207031,-38.868621826171875,-5.023260116577148,83.31956481933594,94.08262634277344,99.99940490722656,False,99.71580505371094,-14.93366813659668,-5.115750312805176,99.98475646972656
203.jpg,0.5715615153312683,0.7633053660392761,0.1542111039161682,0.16759228706359863,20,28,False,88.05634307861328,False,99.99768829345703,False,99.99998474121094,Male,99.99622344970703,True,99.71353149414062,False,86.3387680053711,True,97.97552490234375,False,99.92031860351562,1.2227375507354736,88.01025390625,0.04401206970214844,0.0005811452865600586,0.16813278198242188,0.0301361083984375,2.6092529296875,0.00597834587097168,0.38492318987846375,0.4734158217906952,0.6251039505004883,0.4704419672489166,0.40061095356941223,0.7404788136482239,0.6014923453330994,0.7369665503501892,0.5588229298591614,0.629536509513855,0.2743326425552368,0.4087018668651581,0.45462319254875183,0.39939501881599426,0.374614953994751,0.3833492696285248,0.5923212766647339,0.398784339427948,0.6922308206558228,0.4042137563228607,0.6519103050231934,0.3815619647502899,0.3341532349586487,0.4710434377193451,0.43137770891189575,0.47544118762016296,0.3868964910507202,0.4608542323112488,0.38521963357925415,0.4855347275733948,0.5763799548149109,0.4738422930240631,0.6599926948547363,0.46697038412094116,0.6281959414482117,0.45810839533805847,0.6233552098274231,0.4824228882789612,0.47703272104263306,0.6499912738800049,0.5663716197013855,0.648907482624054,0.5257384777069092,0.7137911915779114,0.5161563754081726,0.7917051315307617,0.38492318987846375,0.4734158217906952,0.6251039505004883,0.4704419672489166,0.15165118873119354,0.45704782009124756,0.2072249799966812,0.7455256581306458,0.48906996846199036,0.9216840863227844,0.6338555812835693,0.7407746315002441,0.6762278079986572,0.45236244797706604,0.6242597699165344,18.366378784179688,-3.262091636657715,57.98958969116211,89.85481262207031,99.9996337890625,False,99.59211730957031,4.261751651763916,3.200117588043213,99.98734283447266
565.jpg,0.5628061294555664,0.772310197353363,0.2261059284210205,0.16697002947330475,19,27,True,99.99976348876953,False,100.0,False,100.0,Female,99.92012786865234,False,99.97467041015625,False,100.0,True,90.50738525390625,True,99.98567199707031,100.0,0.0,0.0,1.4901161193847656e-05,0.0,0.0,0.0,0.0,0.37288618087768555,0.46889999508857727,0.625357985496521,0.47085538506507874,0.38901424407958984,0.7223020195960999,0.5993886590003967,0.7241633534431458,0.48397743701934814,0.5898598432540894,0.2838076949119568,0.4132961630821228,0.4221814274787903,0.3872310519218445,0.3516390025615692,0.3759937286376953,0.5663415789604187,0.38814234733581543,0.7216565608978271,0.41636040806770325,0.6418797373771667,0.3779342770576477,0.32948487997055054,0.46900635957717896,0.4224892854690552,0.4713303744792938,0.3716111481189728,0.45505350828170776,0.3736056685447693,0.4797620475292206,0.5748740434646606,0.4724605977535248,0.6710299253463745,0.4716777205467224,0.6248627305030823,0.4569643437862396,0.6233115196228027,0.4817282259464264,0.4434889853000641,0.6267759799957275,0.5363419055938721,0.6275669932365417,0.4878741502761841,0.6862814426422119,0.4882347285747528,0.7650434374809265,0.37288618087768555,0.46889999508857727,0.625357985496521,0.47085538506507874,0.24183066189289093,0.4930325448513031,0.2877124547958374,0.7670304179191589,0.4917600750923157,0.9041350483894348,0.7317177057266235,0.7705501317977905,0.7903223633766174,0.49683430790901184,-1.2459701299667358,-2.5168514251708984,12.172916412353516,72.2608871459961,96.61495208740234,99.99726867675781,False,99.9615249633789,-3.05668044090271,5.4931159019470215,99.94066619873047
571.jpg,0.5793203115463257,0.8271222114562988,0.08144724369049072,0.1404365599155426,24,32,True,98.62254333496094,False,96.90467834472656,False,99.9011459350586,Female,99.95756530761719,False,95.23878479003906,False,99.9993667602539,False,89.32954406738281,True,97.68277740478516,100.0,5.364418029785156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.38938775658607483,0.46395400166511536,0.5939125418663025,0.4612155854701996,0.4153391122817993,0.7496976256370544,0.5850610136985779,0.745520293712616,0.5991969704627991,0.5911164879798889,0.27053728699684143,0.41134747862815857,0.4635177254676819,0.37415704131126404,0.383432537317276,0.3645281195640564,0.5834535360336304,0.37402260303497314,0.6311416029930115,0.4070214033126831,0.624732494354248,0.36330679059028625,0.33802029490470886,0.4669375717639923,0.42838630080223083,0.4667074680328369,0.392809122800827,0.4490092396736145,0.38972893357276917,0.47703835368156433,0.5523682236671448,0.4653663635253906,0.6172027587890625,0.46267080307006836,0.5993288159370422,0.446470707654953,0.5932877063751221,0.4737950563430786,0.4941442310810089,0.6355476379394531,0.5721151828765869,0.633992612361908,0.5438360571861267,0.6992944478988647,0.5306647419929504,0.7865595817565918,0.38938775658607483,0.46395400166511536,0.5939125418663025,0.4612155854701996,0.09949889779090881,0.5098350644111633,0.16631975769996643,0.803318440914154,0.4873293936252594,0.9382625222206116,0.540932834148407,0.796718180179596,0.556703507900238,0.5050197243690491,3.5255513191223145,33.907440185546875,6.654975891113281,72.692626953125,95.51618957519531,99.99954986572266,False,99.893310546875,30.80221176147461,-0.45191916823387146,99.26617431640625
217.jpg,0.5525535345077515,0.7594687938690186,0.2221301794052124,0.16044719517230988,18,22,True,99.99271392822266,False,99.9776382446289,False,99.99952697753906,Female,99.84101867675781,False,99.60726165771484,False,99.99982452392578,True,98.59424591064453,True,99.88681030273438,100.0,1.1920928955078125e-05,1.7881393432617188e-05,0.0,0.0,0.0,5.9604644775390625e-06,0.0,0.37771499156951904,0.47370147705078125,0.6269067525863647,0.4790368676185608,0.3941594064235687,0.715310275554657,0.6026223301887512,0.7198166847229004,0.5020704865455627,0.6177330017089844,0.2851557731628418,0.40981051325798035,0.43178054690361023,0.40563103556632996,0.359776109457016,0.38898104429244995,0.5733603239059448,0.4085331857204437,0.7164475321769714,0.4184805154800415,0.6450108885765076,0.39477160573005676,0.33312687277793884,0.46973347663879395,0.4266694188117981,0.4765183627605438,0.3773159682750702,0.46185103058815,0.3784676492214203,0.48421424627304077,0.5769181847572327,0.4796939790248871,0.6700983643531799,0.47678691148757935,0.6270808577537537,0.46711593866348267,0.6249372363090515,0.48938900232315063,0.4531751275062561,0.635999858379364,0.5446582436561584,0.6378386616706848,0.49823716282844543,0.6956976652145386,0.49658140540122986,0.7670384049415588,0.37771499156951904,0.47370147705078125,0.6269067525863647,0.4790368676185608,0.22735054790973663,0.4527951776981354,0.27498531341552734,0.7208508849143982,0.49360355734825134,0.8881496787071228,0.7116138339042664,0.7293006181716919,0.766645610332489,0.463434636592865,0.1920047253370285,0.07407514750957489,-0.39546796679496765,93.45640563964844,95.51618957519531,99.99959564208984,False,99.94527435302734,-6.208121299743652,1.8531893491744995,99.9912109375
570.jpg,0.545795202255249,0.7422389984130859,0.22501146793365479,0.17141185700893402,34,42,True,99.96770477294922,True,100.0,False,99.98854064941406,Female,99.99869537353516,False,99.99618530273438,False,99.99998474121094,True,98.76587677001953,True,99.82234191894531,100.0,0.0002562999725341797,1.7881393432617188e-05,0.0,0.0,0.0,0.0,0.0,0.3762551546096802,0.4759228527545929,0.6196052432060242,0.4782060384750366,0.3950900733470917,0.7152308225631714,0.5985323786735535,0.717253565788269,0.49388882517814636,0.6135230660438538,0.28692862391471863,0.4152853190898895,0.42629367113113403,0.40680935978889465,0.35671624541282654,0.3918973505496979,0.5647274851799011,0.4079103171825409,0.7083566784858704,0.41867417097091675,0.6355800628662109,0.39410558342933655,0.33333250880241394,0.47304728627204895,0.4241020381450653,0.4782133102416992,0.3754207193851471,0.46404045820236206,0.37708351016044617,0.48634007573127747,0.5708579421043396,0.47953471541404724,0.6624850630760193,0.47600847482681274,0.6193903088569641,0.4662415087223053,0.6178091168403625,0.48852822184562683,0.4497179388999939,0.634343147277832,0.5391477942466736,0.6350871920585632,0.49397554993629456,0.692585289478302,0.49397048354148865,0.7637503743171692,0.3762551546096802,0.4759228527545929,0.6196052432060242,0.4782060384750366,0.23724673688411713,0.4631485641002655,0.2859256863594055,0.7268586158752441,0.49489471316337585,0.8851488828659058,0.7128934264183044,0.7300466299057007,0.7644779682159424,0.4671497046947479,-0.21350574493408203,-0.21011243760585785,-0.32778501510620117,83.21886444091797,98.08562469482422,99.99978637695312,False,99.9833755493164,1.188402533531189,-1.577906847000122,99.9922866821289
